timestamp,frame,face_detected,face_score,face_latency_ms,emotion_latency_ms,total_latency_ms,predicted_emotion,pipeline_fps
1787848270.5817146,1,1,0.5,23.11396598815918,15.867233276367188,63.532114028930664,neutral,15.74007122672841
1787848270.5990336,2,0,,8.884906768798828,,16.84427261352539,,24.88292996918039
1787848270.6773198,3,1,0.5,8.97979736328125,15.14434814453125,34.82317924499512,neutral,26.04176480084109
1787848270.7473404,4,1,0.5,9.266376495361328,15.983343124389648,37.271738052368164,neutral,26.234444755445956
1787848270.8138747,5,1,0.69140625,8.805513381958008,15.110015869140625,35.11190414428711,neutral,26.654837877376295
1787848270.8804278,6,1,0.83203125,9.164810180664062,15.700101852416992,37.36543655395508,neutral,26.672754617632375
1787848270.946659,7,1,0.69140625,8.724212646484375,14.706850051879883,35.3846549987793,neutral,26.888607833745606
1787848271.0238068,8,1,0.69140625,9.247779846191406,14.685392379760742,34.7902774810791,neutral,27.107288675901046
1787848271.077818,9,1,0.69140625,8.980751037597656,13.917922973632812,33.544301986694336,neutral,27.38326612420595
1787848271.1454859,10,1,0.69140625,9.237051010131836,14.450550079345703,34.40117835998535,neutral,27.54296956571418
1787848271.2138042,11,1,0.5,8.887767791748047,14.939069747924805,36.097049713134766,neutral,27.557449899177172
1787848271.2789974,12,1,0.69140625,9.206295013427734,14.915704727172852,35.5830192565918,neutral,27.60212561764109
1787848271.3471339,13,1,0.69140625,9.024620056152344,14.772653579711914,35.01152992248535,neutral,27.67366705594373
1787848271.4116125,14,1,0.69140625,9.226560592651367,14.81175422668457,35.89510917663574,neutral,27.686819679056843
1787848271.4800162,15,1,0.5,9.234905242919922,15.43426513671875,36.59963607788086,neutral,27.662241732266846
1787848271.5472755,16,1,0.69140625,9.343624114990234,14.896392822265625,36.242008209228516,neutral,27.65785935837296
1787848271.6120253,17,1,0.69140625,9.164810180664062,14.30201530456543,34.30509567260742,neutral,27.74140093686291
1787848271.6827612,18,1,0.69140625,9.179353713989258,15.068769454956055,35.91609001159668,neutral,27.74700790871333
1787848271.7476642,19,1,0.69140625,9.0484619140625,14.554500579833984,34.758806228637695,neutral,27.7990171318221
1787848271.8119776,20,1,0.5,9.326696395874023,14.676570892333984,35.37440299987793,neutral,27.822146189673717
1787848271.8803167,21,1,0.5,9.242057800292969,15.210866928100586,36.646366119384766,neutral,27.796228780142826
1787848271.9292428,22,0,,9.273767471313477,,18.631458282470703,,28.41901300765183
1787848271.9962873,23,0,,9.106636047363281,,19.287109375,,28.98854899783072
1787848272.0597253,24,0,,9.081840515136719,,18.613100051879883,,29.555564168061306
1787848272.1491892,25,1,0.5,9.02867317199707,14.950752258300781,35.98356246948242,neutral,29.480666189462177
1787848272.2275262,26,1,0.5,8.945465087890625,14.641761779785156,35.15625,neutral,29.439417409365703
1787848272.2789154,27,1,0.5,9.012937545776367,15.073776245117188,35.93611717224121,neutral,29.37637966603969
1787848272.3300147,28,0,,9.15980339050293,,19.071340560913086,,29.845111054637865
1787848272.411711,29,1,0.5,9.000778198242188,14.911413192749023,36.40460968017578,neutral,29.75635542012461
1787848272.4611633,30,0,,9.114265441894531,,19.032716751098633,,30.192798068684
1787848272.5323935,31,0,,9.11712646484375,,19.774436950683594,,31.583709589486716
1787848272.59148,32,0,,9.107112884521484,,18.852949142456055,,31.517059983523747
1787848272.6602316,33,0,,9.335994720458984,,18.836498260498047,,32.05543440601626
1787848272.7293482,34,0,,8.992433547973633,,17.368793487548828,,32.75195665873045
1787848272.7926528,35,0,,9.044647216796875,,18.461227416992188,,33.35834718745253
1787848272.8626394,36,0,,9.180545806884766,,19.110679626464844,,34.0494934754025
1787848272.9327202,37,0,,9.205102920532227,,19.268274307250977,,34.68392559842112
1787848272.9932811,38,0,,8.968830108642578,,18.52703094482422,,35.348564907897284
1787848273.0580912,39,0,,9.115457534790039,,18.707990646362305,,35.97750239532412
1787848273.1322024,40,0,,9.147882461547852,,18.650054931640625,,36.67018517946455
1787848273.1931102,41,0,,9.119033813476562,,18.447399139404297,,37.47874660520542
1787848273.2607872,42,0,,9.074926376342773,,18.57614517211914,,38.292326204331445
1787848273.3392441,43,0,,9.156465530395508,,18.92828941345215,,39.09489845756917
1787848273.3926964,44,0,,9.25135612487793,,18.638134002685547,,39.99431690862714
1787848273.459121,45,0,,9.232282638549805,,18.822193145751953,,40.965187323525015
1787848273.531932,46,0,,9.233951568603516,,18.675565719604492,,41.97197267983397
1787848273.590218,47,0,,9.270429611206055,,18.594741821289062,,42.91524188977087
1787848273.6583734,48,0,,9.03010368347168,,18.599748611450195,,44.00530459451747
1787848273.7486155,49,0,,9.190797805786133,,17.92621612548828,,45.119335974128006
1787848273.7920144,50,0,,9.337425231933594,,18.169164657592773,,46.317870990041754
1787848273.8593135,51,0,,9.198904037475586,,18.221616744995117,,47.6740305619081
1787848273.9360766,52,0,,9.114980697631836,,18.51201057434082,,47.68308169086459
1787848273.9931674,53,0,,9.176969528198242,,18.468141555786133,,47.74523151457752
1787848274.07671,54,1,0.5,8.966445922851562,15.428781509399414,36.64350509643555,neutral,46.41337517193504
1787848274.1488376,55,1,0.5,9.107351303100586,14.74905014038086,35.631656646728516,neutral,46.438658137414066
1787848274.2073445,56,1,0.69140625,9.044885635375977,14.780521392822266,35.63976287841797,neutral,46.40392682562541
1787848274.2757804,57,1,0.69140625,8.95237922668457,14.469385147094727,35.20393371582031,neutral,46.456540696923135
1787848274.3441472,58,1,0.5,9.155511856079102,15.679597854614258,37.613868713378906,neutral,45.15981907234199
1787848274.392313,59,0,,8.958816528320312,,18.49675178527832,,46.41092713326517
1787848274.4783618,60,1,0.5,9.229660034179688,15.080690383911133,38.244009017944336,neutral,45.07138471810397
1787848274.5431664,61,1,0.5,9.06991958618164,14.446020126342773,36.36288642883301,neutral,43.975422798531184
1787848274.6151996,62,1,0.5,8.779048919677734,14.400720596313477,35.982608795166016,neutral,42.89827007927866
1787848274.6611998,63,0,,9.204864501953125,,19.45018768310547,,42.860658116502236
1787848274.7480795,64,1,0.5,9.482145309448242,15.146732330322266,38.64455223083496,neutral,41.5962795482592
1787848274.8093178,65,1,0.5,9.181499481201172,14.842033386230469,36.64278984069824,neutral,40.57344286272583
1787848274.8580716,66,0,,8.93259048461914,,18.24331283569336,,40.62109419136566
1787848274.9244537,67,0,,9.329557418823242,,19.271135330200195,,40.620936828723266
1787848274.9893203,68,0,,9.242773056030273,,18.611669540405273,,40.61628206870439
1787848275.056465,69,0,,8.93545150756836,,18.259048461914062,,40.64098414980844
1787848275.1220243,70,0,,9.230375289916992,,18.728256225585938,,40.636679130434224
1787848275.1911032,71,0,,9.318351745605469,,18.72539520263672,,40.621382692709986
1787848275.2579873,72,0,,9.250164031982422,,18.481731414794922,,40.62657641775894
1787848275.3417766,73,1,0.5,9.387969970703125,15.383005142211914,36.71884536743164,neutral,39.6708147439129
1787848275.41291,74,1,0.5,9.221076965332031,15.15054702758789,36.97705268859863,neutral,38.731549057329744
1787848275.4573643,75,0,,9.195327758789062,,18.833398818969727,,38.73098873213685
1787848275.5431905,76,1,0.5,9.155035018920898,16.048908233642578,39.56890106201172,neutral,37.71369997272534
1787848275.6095707,77,1,0.69140625,9.078741073608398,15.428543090820312,36.38052940368652,neutral,36.88890361237034
1787848275.6739514,78,1,0.5,9.181737899780273,15.369892120361328,36.93842887878418,neutral,36.075410549529565
1787848275.723417,79,0,,8.81052017211914,,18.17488670349121,,36.064626152554176
1787848275.8091471,80,1,0.5,9.117364883422852,14.500856399536133,36.425113677978516,neutral,35.29013246442846
1787848275.8568895,81,0,,9.294748306274414,,18.671512603759766,,35.271465764882905
1787848275.9327266,82,0,,9.122610092163086,,19.905567169189453,,35.213770603194305
1787848275.9910529,83,0,,9.406805038452148,,19.154787063598633,,35.18541189142695
1787848276.0573673,84,0,,9.309053421020508,,19.3936824798584,,35.91196128113814
1787848276.1216495,85,0,,8.867263793945312,,18.433570861816406,,36.666829851664836
1787848276.191265,86,0,,9.185791015625,,18.989086151123047,,37.428534884066806
1787848276.2729206,87,1,0.5,9.319067001342773,14.751195907592773,36.855459213256836,neutral,37.35157298924803
1787848276.3405116,88,1,0.5,9.246110916137695,14.64986801147461,36.26394271850586,neutral,37.4144565380607
1787848276.4070518,89,1,0.5,9.102106094360352,14.564037322998047,35.83669662475586,neutral,36.622477621219126
1787848276.4741304,90,1,0.5,9.06062126159668,15.114784240722656,36.826372146606445,neutral,36.685965588481054
1787848276.5413888,91,1,0.5,8.903026580810547,15.212059020996094,37.63628005981445,neutral,36.62892741960603
1787848276.6069937,92,1,0.5,8.983135223388672,14.48678970336914,35.924673080444336,neutral,36.63151863932301
1787848276.6746776,93,1,0.5,8.884668350219727,14.33563232421875,35.798072814941406,neutral,35.914605812823744
1787848276.743688,94,1,0.5,8.804082870483398,18.12148094177246,40.187835693359375,neutral,35.84837424790679
1787848276.8113918,95,1,0.5,8.779764175415039,14.275074005126953,35.088300704956055,neutral,35.91508761053536
1787848276.8724635,96,1,0.5,8.848190307617188,14.895200729370117,35.51983833312988,neutral,35.18731089100051
1787848276.9212537,97,0,,8.819341659545898,,18.178939819335938,,35.23244532464729
1787848276.9922755,98,0,,9.350776672363281,,19.963979721069336,,35.176578826643365
1787848277.054236,99,0,,9.074211120605469,,18.108844757080078,,35.18277527855206
1787848277.1386619,100,1,0.5,9.246826171875,14.619827270507812,36.19742393493652,neutral,34.476451840583586
1787848277.1929755,101,0,,9.347200393676758,,19.558191299438477,,34.443487294033595
1787848277.2754269,102,1,0.5,9.397506713867188,14.901399612426758,39.01338577270508,neutral,33.650258964127445
1787848277.3514936,103,1,0.5,9.348154067993164,14.308691024780273,36.40937805175781,neutral,33.661943760110624
