timestamp,frame,face_detected,cx,cy,target_yaw_deg,target_pitch_deg,commanded_yaw_deg,commanded_pitch_deg
1787842182.9973469,53,1,0.6348481774330139,0.25,-16.343512467425306,7.999957591981826,-16.343512467425306,7.999957591981826
1787842183.0607285,54,1,0.6242407560348511,0.25129759311676025,-15.05789980903972,7.999957591981826,-15.05789980903972,7.999957591981826
1787842183.1266453,55,1,0.6133848428726196,0.2454725056886673,-13.742170108500371,7.999957591981826,-13.742170108500371,7.999957591981826
1787842183.1945217,56,1,0.6318901181221008,0.2454725056886673,-15.98499757944095,7.999957591981826,-15.98499757944095,7.999957591981826
1787842183.270121,57,1,0.6035699844360352,0.24464300274848938,-12.552615571851062,7.999957591981826,-12.552615571851062,7.999957591981826
1787842183.3274841,58,1,0.6159083247184753,0.24242407083511353,-14.048014486927745,7.999957591981826,-14.048014486927745,7.999957591981826
1787842183.394933,59,1,0.604725182056427,0.2454725056886673,-12.692624781249481,7.999957591981826,-12.692624781249481,7.999957591981826
1787842183.460025,60,1,0.6121203899383545,0.24621203541755676,-13.588919225255022,7.999957591981826,-13.588919225255022,7.999957591981826
1787842183.5304298,61,1,0.6083323955535889,0.24621203541755676,-13.12981673953765,7.999957591981826,-13.12981673953765,7.999957591981826
1787842183.5933561,62,1,0.6092526316642761,0.25,-13.241348764918293,7.999957591981826,-13.241348764918293,7.999957591981826
1787842183.6605902,63,1,0.6125010848045349,0.25,-13.635059198446692,7.999957591981826,-13.635059198446692,7.999957591981826
1787842183.730063,64,1,0.5992436408996582,0.24621203541755676,-12.028265514837754,7.999957591981826,-12.028265514837754,7.999957591981826
1787842183.7939115,65,1,0.6242407560348511,0.2458862066268921,-15.05789980903972,7.999957591981826,-15.05789980903972,7.999957591981826
1787842183.860091,66,1,0.6242407560348511,0.2458862066268921,-15.05789980903972,7.999957591981826,-15.05789980903972,7.999957591981826
1787842183.9291604,67,1,0.6159083247184753,0.24621203541755676,-14.048014486927745,7.999957591981826,-14.048014486927745,7.999957591981826
1787842183.9938776,68,1,0.6116054654121399,0.25,-13.526510703507283,7.999957591981826,-13.526510703507283,7.999957591981826
1787842184.0601408,69,1,0.6179122924804688,0.25,-14.29089409216918,7.999957591981826,-14.29089409216918,7.999957591981826
1787842184.1304593,70,1,0.6116054654121399,0.25,-13.526510703507283,7.999957591981826,-13.526510703507283,7.999957591981826
1787842184.1937497,71,1,0.6183076500892639,0.2545274794101715,-14.338811180345216,7.999957591981826,-14.338811180345216,7.999957591981826
1787842184.259449,72,1,0.6151795983314514,0.2553569972515106,-13.959693317013649,7.999957591981826,-13.959693317013649,7.999957591981826
1787842184.330093,73,1,0.6348481774330139,0.2575759291648865,-16.343512467425306,7.999957591981826,-16.343512467425306,7.999957591981826
1787842184.394749,74,1,0.6366075873374939,0.26071399450302124,-16.556751817460007,7.999957591981826,-16.556751817460007,7.999957591981826
1787842184.461648,75,1,0.6462120413780212,0.2575759291648865,-17.72080547648812,7.999957591981826,-17.72080547648812,7.999957591981826
1787842184.5296106,76,0,,,,,-17.72080547648812,7.999957591981826
1787842184.5942879,77,0,,,,,-17.72080547648812,7.999957591981826
1787842184.6599083,78,0,,,,,-17.72080547648812,7.999957591981826
1787842184.733109,79,0,,,,,-17.72080547648812,7.999957591981826
1787842184.7927268,80,0,,,,,-17.72080547648812,7.999957591981826
1787842184.8594873,81,0,,,,,-17.72080547648812,7.999957591981826
1787842184.9299808,82,1,0.6567090153694153,0.25129759311676025,-18.993031980133743,7.999957591981826,-18.993031980133743,7.999957591981826
1787842184.9916656,83,1,0.6473215222358704,0.26071399450302124,-17.855273843638535,7.999957591981826,-17.855273843638535,7.999957591981826
1787842185.0610468,84,0,,,,,-17.855273843638535,7.999957591981826
1787842185.1286988,85,0,,,,,-17.855273843638535,7.999957591981826
1787842185.1924217,86,0,,,,,-17.855273843638535,7.999957591981826
1787842185.2655964,87,0,,,,,-17.855273843638535,7.999957591981826
1787842185.3284802,88,0,,,,,-17.855273843638535,7.999957591981826
1787842185.3917282,89,0,,,,,-17.855273843638535,7.999957591981826
1787842185.4564378,90,0,,,,,-17.855273843638535,7.999957591981826
1787842185.5283103,91,0,,,,,-17.855273843638535,7.999957591981826
1787842185.5934992,92,0,,,,,-17.855273843638535,7.999957591981826
1787842185.6567228,93,0,,,,,-17.855273843638535,7.999957591981826
1787842185.7301786,94,0,,,,,-17.855273843638535,7.999957591981826
1787842185.7912614,95,0,,,,,-17.855273843638535,7.999957591981826
1787842185.857602,96,0,,,,,-17.855273843638535,7.999957591981826
1787842185.929999,97,0,,,,,-17.855273843638535,7.999957591981826
1787842185.9921262,98,0,,,,,-17.855273843638535,7.999957591981826
1787842186.0682347,99,1,0.6635825037956238,0.2730327546596527,-19.826094361301227,7.999957591981826,-19.826094361301227,7.999957591981826
1787842186.1324506,100,1,0.6590549945831299,0.2730327546596527,-19.277363153587768,7.999957591981826,-19.277363153587768,7.999957591981826
1787842186.1901767,101,0,,,,,-19.277363153587768,7.999957591981826
1787842186.2539918,102,0,,,,,-19.277363153587768,7.999957591981826
1787842186.3210928,103,0,,,,,-19.277363153587768,7.999957591981826
1787842186.3899763,104,1,0.6500000357627869,0.2594502866268158,-18.179907962205494,7.999957591981826,-18.179907962205494,7.999957591981826
1787842186.456842,105,1,0.6500000357627869,0.2575759291648865,-18.179907962205494,7.999957591981826,-18.179907962205494,7.999957591981826
1787842186.5252118,106,0,,,,,-18.179907962205494,7.999957591981826
1787842186.5900629,107,1,0.6567090153694153,0.25129759311676025,-18.993031980133743,7.999957591981826,-18.993031980133743,7.999957591981826
1787842186.656582,108,0,,,,,-18.993031980133743,7.999957591981826
1787842186.7239096,109,0,,,,,-18.993031980133743,7.999957591981826
1787842186.7914217,110,0,,,,,-18.993031980133743,7.999957591981826
1787842186.8596444,111,0,,,,,-18.993031980133743,7.999957591981826
1787842186.9231324,112,1,0.6675317883491516,0.25129759311676025,-20.304745111846636,7.999957591981826,-20.304745111846636,7.999957591981826
1787842186.9915895,113,1,0.6512976288795471,0.25129759311676025,-18.337175414277297,7.999957591981826,-18.337175414277297,7.999957591981826
1787842187.0568087,114,1,0.6339290738105774,0.26071399450302124,-16.23211769889305,7.999957591981826,-16.23211769889305,7.999957591981826
1787842187.1216512,115,0,,,,,-16.23211769889305,7.999957591981826
1787842187.1895509,116,1,0.6269672513008118,0.25,-15.388349283551454,7.999957591981826,-15.388349283551454,7.999957591981826
1787842187.2549167,117,1,0.6234842538833618,0.25,-14.966212234317837,7.999957591981826,-14.966212234317837,7.999957591981826
1787842187.3211675,118,1,0.6159083247184753,0.25,-14.048014486927745,7.999957591981826,-14.048014486927745,7.999957591981826
1787842187.388406,119,1,0.6062484383583069,0.25,-12.877242466373367,7.999957591981826,-12.877242466373367,7.999957591981826
1787842187.4567058,120,1,0.61378014087677,0.25,-13.790079972631753,7.999957591981826,-13.790079972631753,7.999957591981826
1787842187.522351,121,1,0.5911427140235901,0.2454725056886673,-11.046438382153749,7.999957591981826,-11.046438382153749,7.999957591981826
1787842187.5866027,122,1,0.5767849683761597,0.25,-9.306288834270786,7.999957591981826,-9.306288834270786,7.999957591981826
1787842187.655097,123,1,0.576515793800354,0.24621203541755676,-9.273665048622819,7.999957591981826,-9.273665048622819,7.999957591981826
1787842187.7191763,124,1,0.576515793800354,0.24621203541755676,-9.273665048622819,7.999957591981826,-9.273665048622819,7.999957591981826
1787842187.7867336,125,1,0.5862199068069458,0.2590549886226654,-10.449797310308904,7.999957591981826,-10.449797310308904,7.999957591981826
1787842187.8544703,126,1,0.6001976728439331,0.2590549886226654,-12.14389357353602,7.999957591981826,-12.14389357353602,7.999957591981826
1787842187.9222531,127,1,0.5811706781387329,0.2621203660964966,-9.837834039757384,7.999957591981826,-9.837834039757384,7.999957591981826
1787842187.9885347,128,1,0.576515793800354,0.26287680864334106,-9.273665048622819,7.999957591981826,-9.273665048622819,7.999957591981826
1787842188.0556154,129,1,0.5840917229652405,0.2613639235496521,-10.191862796012913,7.999957591981826,-10.191862796012913,7.999957591981826
1787842188.1204698,130,1,0.5840917229652405,0.26515185832977295,-10.191862796012913,7.999957591981826,-10.191862796012913,7.999957591981826
1787842188.1883993,131,1,0.6001976728439331,0.2635824680328369,-12.14389357353602,7.999957591981826,-12.14389357353602,7.999957591981826
1787842188.2575598,132,0,,,,,-12.14389357353602,7.999957591981826
1787842188.3257687,133,1,0.6035699844360352,0.26071399450302124,-12.552615571851062,7.999957591981826,-12.552615571851062,7.999957591981826
1787842188.3897073,134,1,0.6151795983314514,0.26071399450302124,-13.959693317013649,7.999957591981826,-13.959693317013649,7.999957591981826
1787842188.453867,135,1,0.6232150793075562,0.26071399450302124,-14.933588448669871,7.999957591981826,-14.933588448669871,7.999957591981826
1787842188.5212965,136,1,0.6188293695449829,0.2567089796066284,-14.402043243183272,7.999957591981826,-14.402043243183272,7.999957591981826
1787842188.592785,137,1,0.6179122924804688,0.2635824680328369,-14.29089409216918,7.999957591981826,-14.29089409216918,7.999957591981826
1787842188.6535113,138,0,,,,,-14.29089409216918,7.999957591981826
1787842188.721191,139,1,0.6273626089096069,0.2639777958393097,-15.436266371727488,7.999957591981826,-15.436266371727488,7.999957591981826
1787842188.789646,140,1,0.6339290738105774,0.26607099175453186,-16.23211769889305,7.999957591981826,-16.23211769889305,7.999957591981826
1787842188.8533986,141,1,0.645472526550293,0.26810991764068604,-17.63117675449203,7.999957591981826,-17.63117675449203,7.999957591981826
1787842188.9188848,142,1,0.6409450769424438,0.2685052752494812,-17.082452770823224,7.999957591981826,-17.082452770823224,7.999957591981826
1787842188.9876058,143,0,,,,,-17.082452770823224,7.999957591981826
1787842189.0502203,144,1,0.6404748558998108,0.2621203660964966,-17.025462282564405,7.999957591981826,-17.025462282564405,7.999957591981826
1787842189.1967294,145,0,,,,,-17.025462282564405,7.999957591981826
1787842189.2333398,146,1,0.6364176273345947,0.2639777958393097,-16.53372878715441,7.999957591981826,-16.53372878715441,7.999957591981826
1787842189.2561896,147,1,0.6409450769424438,0.2639777958393097,-17.082452770823224,7.999957591981826,-17.082452770823224,7.999957591981826
1787842189.5127466,148,1,0.6409450769424438,0.2594502866268158,-17.082452770823224,7.999957591981826,-17.082452770823224,7.999957591981826
1787842189.531672,149,0,,,,,-17.082452770823224,7.999957591981826
1787842189.5508122,150,0,,,,,-17.082452770823224,7.999957591981826
1787842189.6869862,151,0,,,,,-17.082452770823224,7.999957591981826
1787842189.7072594,152,1,0.6318901181221008,0.2639777958393097,-15.98499757944095,7.999957591981826,-15.98499757944095,7.999957591981826
1787842189.7259407,153,1,0.6500000357627869,0.2613639235496521,-18.179907962205494,7.999957591981826,-18.179907962205494,7.999957591981826
1787842189.751967,154,0,,,,,-18.179907962205494,7.999957591981826
1787842189.8602073,155,1,0.6366075873374939,0.2714279592037201,-16.556751817460007,7.999957591981826,-16.556751817460007,7.999957591981826
1787842189.8972623,156,1,0.6318901181221008,0.2730327546596527,-15.98499757944095,7.999957591981826,-15.98499757944095,7.999957591981826
1787842189.9988608,157,0,,,,,-15.98499757944095,7.999957591981826
1787842190.0225325,158,0,,,,,-15.98499757944095,7.999957591981826
1787842190.0502946,159,0,,,,,-15.98499757944095,7.999957591981826
1787842190.21758,160,0,,,,,-15.98499757944095,7.999957591981826
1787842190.2592654,161,0,,,,,-15.98499757944095,7.999957591981826
1787842190.27916,162,0,,,,,-15.98499757944095,7.999957591981826
1787842190.391166,163,0,,,,,-15.98499757944095,7.999957591981826
1787842190.409969,164,0,,,,,-15.98499757944095,7.999957591981826
1787842190.4508555,165,0,,,,,-15.98499757944095,7.999957591981826
1787842190.6386538,166,0,,,,,-15.98499757944095,7.999957591981826
1787842190.6571603,167,0,,,,,-15.98499757944095,7.999957591981826
1787842190.6760895,168,0,,,,,-15.98499757944095,7.999957591981826
1787842190.8569367,169,0,,,,,-15.98499757944095,7.999957591981826
1787842190.8756433,170,0,,,,,-15.98499757944095,7.999957591981826
1787842191.0386207,171,1,0.6660709977149963,0.28214195370674133,-20.12769822551794,7.999957591981826,-20.12769822551794,7.999957591981826
1787842191.0570326,172,1,0.6537880301475525,0.27802860736846924,-18.639010447922864,7.999957591981826,-18.639010447922864,7.999957591981826
1787842191.0760887,173,0,,,,,-18.639010447922864,7.999957591981826
1787842191.1179962,174,0,,,,,-18.639010447922864,7.999957591981826
1787842191.2466552,175,0,,,,,-18.639010447922864,7.999957591981826
1787842191.282968,176,0,,,,,-18.639010447922864,7.999957591981826
1787842191.3175437,177,0,,,,,-18.639010447922864,7.999957591981826
1787842191.4464571,178,1,0.6409450769424438,0.2685052752494812,-17.082452770823224,7.999957591981826,-17.082452770823224,7.999957591981826
1787842191.465302,179,1,0.645472526550293,0.26810991764068604,-17.63117675449203,7.999957591981826,-17.63117675449203,7.999957591981826
1787842191.5189946,180,1,0.6386361718177795,0.26287680864334106,-16.80261495314268,7.999957591981826,-16.80261495314268,7.999957591981826
1787842191.6647959,181,1,0.6404748558998108,0.2621203660964966,-17.025462282564405,7.999957591981826,-17.025462282564405,7.999957591981826
1787842191.6840837,182,1,0.6364176273345947,0.2639777958393097,-16.53372878715441,7.999957591981826,-16.53372878715441,7.999957591981826
1787842191.7263439,183,1,0.645886242389679,0.2621203660964966,-17.68131884842085,7.999957591981826,-17.68131884842085,7.999957591981826
1787842191.783552,184,0,,,,,-17.68131884842085,7.999957591981826
1787842191.919419,185,1,0.6500000357627869,0.2639777958393097,-18.179907962205494,7.999957591981826,-18.179907962205494,7.999957591981826
1787842191.9951224,186,1,0.6386361718177795,0.2666647732257843,-16.80261495314268,7.999957591981826,-16.80261495314268,7.999957591981826
1787842192.014407,187,1,0.6409450769424438,0.2639777958393097,-17.082452770823224,7.999957591981826,-17.082452770823224,7.999957591981826
1787842192.1473415,188,1,0.6318901181221008,0.2685052752494812,-15.98499757944095,7.999957591981826,-15.98499757944095,7.999957591981826
1787842192.3144064,189,1,0.6242407560348511,0.26753175258636475,-15.05789980903972,7.999957591981826,-15.05789980903972,7.999957591981826
1787842192.331956,190,1,0.6178581118583679,0.2714279592037201,-14.284327435580607,7.999957591981826,-14.284327435580607,7.999957591981826
1787842192.3777423,191,1,0.5862199068069458,0.2685052752494812,-10.449797310308904,7.999957591981826,-10.449797310308904,7.999957591981826
1787842192.3966508,192,1,0.6242407560348511,0.2567089796066284,-15.05789980903972,7.999957591981826,-15.05789980903972,7.999957591981826
1787842192.4499257,193,1,0.6035699844360352,0.26071399450302124,-12.552615571851062,7.999957591981826,-12.552615571851062,7.999957591981826
1787842192.5156708,194,1,0.5928559899330139,0.2553569972515106,-11.254086321627883,7.999957591981826,-11.254086321627883,7.999957591981826
1787842192.5818324,195,1,0.586615264415741,0.2590549886226654,-10.497714398484938,7.999957591981826,-10.497714398484938,7.999957591981826
1787842192.651865,196,1,0.576515793800354,0.25378796458244324,-9.273665048622819,7.999957591981826,-9.273665048622819,7.999957591981826
1787842192.7141182,197,1,0.5635824799537659,0.2594502866268158,-7.706155719830898,7.999957591981826,-7.706155719830898,7.999957591981826
1787842192.7824743,198,1,0.5794634819030762,0.26607099175453186,-9.630922952837745,7.999957591981826,-9.630922952837745,7.999957591981826
1787842192.8474474,199,1,0.5771649479866028,0.2726374566555023,-9.352342118926632,7.999957591981826,-9.352342118926632,7.999957591981826
1787842192.913848,200,1,0.576515793800354,0.27045273780822754,-9.273665048622819,7.999957591981826,-9.273665048622819,7.999957591981826
1787842192.9824781,201,1,0.5803037285804749,0.2742406725883484,-9.73276031029554,7.999957591981826,-9.73276031029554,7.999957591981826
1787842193.0505598,202,1,0.5964301228523254,0.2767849862575531,-11.687268935134249,7.999957591981826,-11.687268935134249,7.999957591981826
1787842193.1172097,203,1,0.5816924571990967,0.2730327546596527,-9.901073326640093,7.999957591981826,-9.901073326640093,7.999957591981826
1787842193.183756,204,1,0.5848205089569092,0.2767849862575531,-10.28019118997166,7.999957591981826,-10.28019118997166,7.999957591981826
1787842193.2507002,205,1,0.5883946418762207,0.2767849862575531,-10.713373803478026,7.999957591981826,-10.713373803478026,7.999957591981826
1787842193.3188643,206,1,0.5816924571990967,0.2730327546596527,-9.901073326640093,7.999957591981826,-9.901073326640093,7.999957591981826
1787842193.3831792,207,1,0.5726374387741089,0.2775602638721466,-8.80361091121317,7.999957591981826,-8.80361091121317,7.999957591981826
1787842193.4491808,208,1,0.5907474160194397,0.2775602638721466,-10.998528518022365,7.999957591981826,-10.998528518022365,7.999957591981826
1787842193.5137575,209,1,0.6071441173553467,0.2714279592037201,-12.985798185357426,7.999957591981826,-12.985798185357426,7.999957591981826
1787842193.5896106,210,1,0.604725182056427,0.2726374566555023,-12.692624781249481,7.999957591981826,-12.692624781249481,7.999957591981826
1787842193.650297,211,1,0.6071441173553467,0.2714279592037201,-12.985798185357426,7.999957591981826,-12.985798185357426,7.999957591981826
1787842193.7136693,212,0,,,,,-12.985798185357426,7.999957591981826
1787842193.7802122,213,1,0.6188293695449829,0.26753175258636475,-14.402043243183272,7.999957591981826,-14.402043243183272,7.999957591981826
1787842193.8495371,214,1,0.6035699844360352,0.2714279592037201,-12.552615571851062,7.999957591981826,-12.552615571851062,7.999957591981826
1787842193.9135644,215,1,0.6159083247184753,0.2742406725883484,-14.048014486927745,7.999957591981826,-14.048014486927745,7.999957591981826
1787842193.9791946,216,1,0.6318901181221008,0.27716490626335144,-15.98499757944095,7.999957591981826,-15.98499757944095,7.999957591981826
1787842194.050685,217,1,0.6350635290145874,0.2729431390762329,-16.36961294075261,7.999957591981826,-16.36961294075261,7.999957591981826
1787842194.111595,218,1,0.6318901181221008,0.2730327546596527,-15.98499757944095,7.999957591981826,-15.98499757944095,7.999957591981826
1787842194.177655,219,0,,,,,-15.98499757944095,7.999957591981826
1787842194.252724,220,1,0.6272722482681274,0.2727277874946594,-15.42531472003521,7.999957591981826,-15.42531472003521,7.999957591981826
1787842194.3141205,221,0,,,,,-15.42531472003521,7.999957591981826
1787842194.3777251,222,0,,,,,-15.42531472003521,7.999957591981826
1787842194.4485428,223,0,,,,,-15.42531472003521,7.999957591981826
1787842194.512324,224,0,,,,,-15.42531472003521,7.999957591981826
1787842194.5795121,225,0,,,,,-15.42531472003521,7.999957591981826
1787842194.6498067,226,0,,,,,-15.42531472003521,7.999957591981826
1787842194.7130616,227,0,,,,,-15.42531472003521,7.999957591981826
1787842194.7785037,228,0,,,,,-15.42531472003521,7.999957591981826
1787842194.8486555,229,0,,,,,-15.42531472003521,7.999957591981826
1787842194.9111528,230,0,,,,,-15.42531472003521,7.999957591981826
1787842194.9802954,231,0,,,,,-15.42531472003521,7.999957591981826
1787842195.0481308,232,0,,,,,-15.42531472003521,7.999957591981826
1787842195.1121426,233,0,,,,,-15.42531472003521,7.999957591981826
1787842195.1792843,234,0,,,,,-15.42531472003521,7.999957591981826
1787842195.249603,235,0,,,,,-15.42531472003521,7.999957591981826
1787842195.313347,236,1,0.6545275449752808,0.2685052752494812,-18.728639169918953,7.999957591981826,-18.728639169918953,7.999957591981826
1787842195.3835523,237,0,,,,,-18.728639169918953,7.999957591981826
1787842195.4503639,238,1,0.6500000357627869,0.2820877432823181,-18.179907962205494,7.999957591981826,-18.179907962205494,7.999957591981826
1787842195.5182147,239,0,,,,,-18.179907962205494,7.999957591981826
1787842195.577829,240,0,,,,,-18.179907962205494,7.999957591981826
1787842195.6506414,241,0,,,,,-18.179907962205494,7.999957591981826
1787842195.7132506,242,0,,,,,-18.179907962205494,7.999957591981826
1787842195.7772021,243,0,,,,,-18.179907962205494,7.999957591981826
1787842195.851098,244,0,,,,,-18.179907962205494,7.999957591981826
1787842195.9132843,245,0,,,,,-18.179907962205494,7.999957591981826
1787842195.9777303,246,0,,,,,-18.179907962205494,7.999957591981826
1787842196.04999,247,0,,,,,-18.179907962205494,7.999957591981826
1787842196.1111667,248,0,,,,,-18.179907962205494,7.999957591981826
1787842196.1780753,249,0,,,,,-18.179907962205494,7.999957591981826
1787842196.2449555,250,0,,,,,-18.179907962205494,7.999957591981826
1787842196.3107078,251,0,,,,,-18.179907962205494,7.999957591981826
1787842196.379131,252,0,,,,,-18.179907962205494,7.999957591981826
1787842196.4462945,253,0,,,,,-18.179907962205494,7.999957591981826
1787842196.5109193,254,0,,,,,-18.179907962205494,7.999957591981826
1787842196.579715,255,0,,,,,-18.179907962205494,7.999957591981826
1787842196.6432543,256,0,,,,,-18.179907962205494,7.999957591981826
1787842196.7120965,257,0,,,,,-18.179907962205494,7.999957591981826
1787842196.7749352,258,0,,,,,-18.179907962205494,7.999957591981826
1787842196.8448198,259,0,,,,,-18.179907962205494,7.999957591981826
1787842196.910806,260,0,,,,,-18.179907962205494,7.999957591981826
1787842196.9757426,261,1,0.6567090153694153,0.2783545255661011,-18.993031980133743,7.999957591981826,-18.993031980133743,7.999957591981826
1787842197.0426838,262,0,,,,,-18.993031980133743,7.999957591981826
1787842197.113177,263,1,0.6318901181221008,0.2775602638721466,-15.98499757944095,7.999957591981826,-15.98499757944095,7.999957591981826
1787842197.1740708,264,0,,,,,-15.98499757944095,7.999957591981826
1787842197.2414725,265,0,,,,,-15.98499757944095,7.999957591981826
1787842197.30976,266,0,,,,,-15.98499757944095,7.999957591981826
1787842197.3759596,267,0,,,,,-15.98499757944095,7.999957591981826
1787842197.4452922,268,0,,,,,-15.98499757944095,7.999957591981826
1787842197.5105157,269,0,,,,,-15.98499757944095,7.999957591981826
1787842197.5946665,270,1,0.6273626089096069,0.2730327546596527,-15.436266371727488,7.999957591981826,-15.436266371727488,7.999957591981826
1787842197.6411602,271,0,,,,,-15.436266371727488,7.999957591981826
1787842197.7110863,272,1,0.6318901181221008,0.2730327546596527,-15.98499757944095,7.999957591981826,-15.98499757944095,7.999957591981826
1787842197.7751887,273,1,0.6273626089096069,0.2730327546596527,-15.436266371727488,7.999957591981826,-15.436266371727488,7.999957591981826
1787842197.8426907,274,0,,,,,-15.436266371727488,7.999957591981826
1787842197.9101744,275,1,0.6273626089096069,0.2730327546596527,-15.436266371727488,7.999957591981826,-15.436266371727488,7.999957591981826
1787842197.9762278,276,1,0.6318901181221008,0.2685052752494812,-15.98499757944095,7.999957591981826,-15.98499757944095,7.999957591981826
1787842198.0405262,277,0,,,,,-15.98499757944095,7.999957591981826
1787842198.1115887,278,1,0.61378014087677,0.2685052752494812,-13.790079972631753,7.999957591981826,-13.790079972631753,7.999957591981826
1787842198.1797636,279,0,,,,,-13.790079972631753,7.999957591981826
1787842198.2417097,280,1,0.6178581118583679,0.2714279592037201,-14.284327435580607,7.999957591981826,-14.284327435580607,7.999957591981826
