timestamp,frame,face_detected,face_score,face_latency_ms,emotion_latency_ms,total_latency_ms,predicted_emotion,pipeline_fps
1787848232.9530756,1,1,0.69140625,80.56926727294922,7.699489593505859,112.61796951293945,neutral,8.879577604931894
1787848233.0209699,2,1,0.5,53.69210243225098,7.626533508300781,67.67582893371582,neutral,11.09300495763726
1787848233.0879474,3,1,0.5,53.35640907287598,7.489442825317383,66.82491302490234,neutral,12.139914384205941
1787848233.1541142,4,1,0.5,53.1008243560791,7.438898086547852,66.03336334228516,neutral,12.773346631593773
1787848233.2198591,5,1,0.69140625,52.4899959564209,7.504463195800781,65.61279296875,neutral,13.200801936229075
1787848233.2864788,6,1,0.83203125,53.09891700744629,7.863759994506836,66.4818286895752,neutral,13.475675502008032
1787848233.3530052,7,1,0.5,53.20143699645996,7.539987564086914,66.38884544372559,neutral,13.68161401334138
1787848233.4201572,8,1,0.69140625,53.03645133972168,8.33272933959961,67.01850891113281,neutral,13.82518620333895
1787848233.4859884,9,1,0.5,52.720069885253906,7.421970367431641,65.68503379821777,neutral,13.967800828401579
1787848233.5522308,10,1,0.5,53.11131477355957,7.592916488647461,66.10441207885742,neutral,14.075714742118306
1787848233.6179347,11,1,0.5,52.73699760437012,7.508039474487305,65.5660629272461,neutral,14.175083107514395
1787848233.684065,12,1,0.69140625,53.23934555053711,7.56072998046875,65.99617004394531,neutral,14.251684492251165
1787848233.7501702,13,1,0.69140625,52.91008949279785,7.643699645996094,65.9637451171875,neutral,14.317661948901085
1787848233.8154533,14,1,0.5,52.53291130065918,7.503747940063477,65.15240669250488,neutral,14.386687080385018
1787848233.8829262,15,1,0.5,53.917646408081055,7.712841033935547,67.3372745513916,neutral,14.416711999673694
1787848233.9969103,16,1,0.69140625,76.80249214172363,7.771492004394531,91.9792652130127,neutral,14.128803562093575
1787848234.0651402,17,1,0.69140625,53.76768112182617,7.9517364501953125,68.06778907775879,neutral,14.16069309243086
1787848234.2492974,18,1,0.5,77.29887962341309,7.555246353149414,94.89965438842773,neutral,13.895258999736074
1787848234.3147333,19,1,0.69140625,52.53148078918457,7.542133331298828,65.25778770446777,neutral,13.963774196662822
1787848234.3813891,20,1,0.69140625,53.21455001831055,7.611989974975586,66.49374961853027,neutral,14.013871189983448
1787848234.4385474,21,0,,52.46853828430176,,56.9760799407959,,14.149670669778681
1787848234.5233984,22,1,0.5,53.08866500854492,7.660627365112305,66.13707542419434,neutral,14.19107129070825
1787848234.5891876,23,1,0.5,52.84476280212402,7.533550262451172,65.6120777130127,neutral,14.233707015695899
1787848234.6553013,24,1,0.69140625,53.1005859375,7.491588592529297,65.98186492919922,neutral,14.269877269748411
1787848234.7223656,25,1,0.5,53.8945198059082,7.500648498535156,66.86758995056152,neutral,14.296072075884622
1787848234.7879624,26,1,0.5,52.46686935424805,7.574796676635742,65.4153823852539,neutral,14.331800691962215
