timestamp,frame,face_detected,face_score,face_latency_ms,emotion_latency_ms,total_latency_ms,predicted_emotion,pipeline_fps
1787848336.3820405,150,1,0.69140625,52.94013023376465,7.580280303955078,66.01834297180176,neutral,15.098886216863185
1787848336.4672081,151,1,0.69140625,54.392099380493164,7.645368576049805,67.87657737731934,neutral,15.086661082616683
1787848336.532876,152,1,0.83203125,52.5517463684082,7.564544677734375,65.5202865600586,neutral,15.093501676094524
1787848336.5994196,153,1,0.83203125,53.24578285217285,7.65538215637207,66.37930870056152,neutral,15.095457270907469
1787848336.6655211,154,1,0.83203125,53.012847900390625,7.450103759765625,65.96255302429199,neutral,15.098558289386059
1787848336.7317507,155,1,0.83203125,52.6120662689209,7.447004318237305,66.08223915100098,neutral,15.10213002373174
1787848336.7976837,156,1,0.83203125,52.870750427246094,7.469892501831055,65.79136848449707,neutral,15.110316408611848
1787848336.8636057,157,1,0.83203125,53.01785469055176,7.46607780456543,65.78469276428223,neutral,15.122129202991037
1787848336.929379,158,1,0.83203125,52.692413330078125,7.55620002746582,65.63568115234375,neutral,15.124501250367357
1787848336.9952211,159,1,0.83203125,52.6423454284668,7.697582244873047,65.70744514465332,neutral,15.13806072903572
1787848337.0616102,160,1,0.83203125,52.93560028076172,7.452487945556641,66.24436378479004,neutral,15.14866940467468
1787848337.1273556,161,1,0.69140625,52.69122123718262,7.552146911621094,65.60134887695312,neutral,15.164772071267093
1787848337.1940014,162,1,0.69140625,52.48093605041504,8.139610290527344,66.48111343383789,neutral,15.168516001733005
1787848337.2600539,163,1,0.69140625,52.81519889831543,7.590293884277344,65.8721923828125,neutral,15.176798332916611
1787848337.3255167,164,1,0.69140625,52.618980407714844,7.375955581665039,65.32073020935059,neutral,15.18544156961336
1787848337.3916454,165,1,0.69140625,52.69622802734375,7.565736770629883,65.96755981445312,neutral,15.193382820743755
1787848337.4776504,166,1,0.69140625,53.6046028137207,7.531404495239258,67.19803810119629,neutral,15.191642039284849
1787848337.5453904,167,1,0.69140625,54.49652671813965,7.527351379394531,67.57998466491699,neutral,15.172753918108036
1787848337.6111052,168,1,0.69140625,52.78921127319336,7.4138641357421875,65.5665397644043,neutral,15.171747724493217
1787848337.6767457,169,1,0.69140625,52.69336700439453,7.488250732421875,65.49668312072754,neutral,15.171069076532026
1787848337.7427495,170,1,0.69140625,52.95586585998535,7.529973983764648,65.86050987243652,neutral,15.167108154785382
1787848337.8101733,171,1,0.69140625,54.34060096740723,7.515668869018555,67.28005409240723,neutral,15.151569739130602
1787848337.8763974,172,1,0.69140625,53.00545692443848,7.671594619750977,66.07675552368164,neutral,15.143597401584582
1787848337.9424894,173,1,0.69140625,53.063392639160156,7.524251937866211,65.94991683959961,neutral,15.139169925406913
1787848338.0084972,174,1,0.69140625,53.0853271484375,7.4005126953125,65.86933135986328,neutral,15.141148304631974
1787848338.074683,175,1,0.69140625,52.89506912231445,7.779121398925781,66.04433059692383,neutral,15.140931495680118
1787848338.1408033,176,1,0.69140625,52.96778678894043,7.517576217651367,65.96922874450684,neutral,15.137345028496856
