timestamp,frame,face_detected,face_score,face_latency_ms,emotion_latency_ms,total_latency_ms,predicted_emotion,pipeline_fps
1787848414.2279084,1,0,,23.072004318237305,,45.23801803588867,,22.105300882250635
1787848414.2661104,2,1,0.5,9.14907455444336,15.381574630737305,37.67275810241699,neutral,24.122316701796965
1787848414.28339,3,0,,8.815288543701172,,16.87026023864746,,30.065833237756625
1787848414.3854775,4,0,,9.096384048461914,,18.332242965698242,,33.865794111057056
1787848414.4036944,5,0,,9.131908416748047,,17.979860305786133,,36.73954479201704
1787848414.4383552,6,1,0.5,9.078264236450195,14.064550399780273,34.29722785949707,neutral,35.2132581656683
1787848414.5121815,7,1,0.5,8.959293365478516,14.439821243286133,35.49480438232422,neutral,33.999534477068366
1787848414.5572743,8,0,,9.03773307800293,,20.24102210998535,,35.37847543655806
1787848414.6790957,9,1,0.5,8.951187133789062,15.931844711303711,36.96465492248535,neutral,34.20871549448428
1787848414.6972642,10,0,,9.054422378540039,,17.683982849121094,,35.61572786597093
1787848414.8241067,11,0,,9.055137634277344,,18.600940704345703,,36.743120223179126
1787848414.8423295,12,0,,9.097814559936523,,17.990827560424805,,37.81116222883981
1787848414.9080734,13,0,,9.03773307800293,,18.054485321044922,,38.75725339728672
1787848414.9762065,14,0,,9.134769439697266,,18.919706344604492,,39.50998679193359
1787848415.0412743,15,1,0.5,8.88681411743164,15.307426452636719,36.52620315551758,neutral,38.37622566586252
1787848415.0890288,16,0,,9.056806564331055,,17.94886589050293,,39.1374247826731
1787848415.2048032,17,0,,9.125709533691406,,18.568754196166992,,39.776817895537214
1787848415.2403395,18,1,0.5,9.112834930419922,14.516115188598633,35.17651557922363,neutral,38.91377552545665
1787848415.2729907,19,0,,9.162425994873047,,18.7227725982666,,39.47773835100768
1787848415.4020398,20,0,,9.1094970703125,,18.916845321655273,,39.983946569913925
1787848415.420275,21,0,,8.988380432128906,,17.975568771362305,,40.526746017394956
1787848415.490359,22,1,0.5,9.360313415527344,15.697717666625977,37.291765213012695,neutral,39.606236066412514
1787848415.546379,23,0,,8.967876434326172,,18.53036880493164,,40.069794527489655
1787848415.692108,24,0,,9.125471115112305,,18.746137619018555,,40.489614669422735
1787848415.8029,25,0,,8.77237319946289,,17.647504806518555,,40.957280180613004
1787848415.820581,26,0,,9.039163589477539,,17.381906509399414,,41.41617842256677
1787848415.8456352,27,0,,9.10496711730957,,17.64655113220215,,41.833189144062445
1787848415.870082,28,0,,8.696794509887695,,17.229080200195312,,42.25460736559646
1787848416.0546854,29,1,0.5,8.768320083618164,15.780925750732422,37.73951530456543,neutral,41.405553087592274
1787848416.0733674,30,0,,8.393526077270508,,18.1734561920166,,41.75001576046744
1787848416.1072574,31,0,,8.719444274902344,,17.497777938842773,,43.42650384691179
1787848416.2147512,32,0,,9.12022590637207,,19.53864097595215,,44.5971818126721
1787848416.2340364,33,0,,9.290695190429688,,19.00005340576172,,44.45642865016577
